Ranking (Top 100) for the queries in Queries.txt in the format:
query_id Q0 doc_id rank Lucene_score system_name

hurricane isabel damage:

4 Q0 Hurricane_Janet 46 0.097093396 LuceneNoStopNoStem
4 Q0 Hurricane_John_(1994) 47 0.09670429 LuceneNoStopNoStem
4 Q0 Hurricane_Paloma 48 0.095732376 LuceneNoStopNoStem
4 Q0 Hurricane_Opal 49 0.09553617 LuceneNoStopNoStem
4 Q0 Hurricane_Diana 50 0.09539503 LuceneNoStopNoStem
4 Q0 Great_Hurricane_of_1780 51 0.09529129 LuceneNoStopNoStem
4 Q0 Ice_storm 52 0.09529129 LuceneNoStopNoStem
4 Q0 Hurricane_Bob 53 0.09452965 LuceneNoStopNoStem
4 Q0 Hurricane_Keith 54 0.09368843 LuceneNoStopNoStem
4 Q0 Hurricane_Donna 55 0.09287797 LuceneNoStopNoStem
4 Q0 Hurricane_Joaquin 56 0.09287797 LuceneNoStopNoStem
4 Q0 Monsoon_trough 57 0.09287797 LuceneNoStopNoStem
4 Q0 Severe_weather 58 0.09180041 LuceneNoStopNoStem
4 Q0 1933_Chesapeake%E2%80%93Potomac_hurricane 59 0.09167782 LuceneNoStopNoStem
4 Q0 Monsoon 60 0.09164882 LuceneNoStopNoStem
4 Q0 Australian_east_coast_low 61 0.090151735 LuceneNoStopNoStem
4 Q0 Hurricane_Edith_(1971) 62 0.090151735 LuceneNoStopNoStem
4 Q0 Hurricane_Dora 63 0.08924566 LuceneNoStopNoStem
4 Q0 Hurricane_Ingrid 64 0.08921464 LuceneNoStopNoStem
4 Q0 South_Atlantic_tropical_cyclone 65 0.08756618 LuceneNoStopNoStem
4 Q0 Rain 66 0.08733948 LuceneNoStopNoStem
4 Q0 Hurricane_Floyd 67 0.086990215 LuceneNoStopNoStem
4 Q0 Hurricane_Fifi%E2%80%93Orlene 68 0.08680497 LuceneNoStopNoStem
4 Q0 Hurricane_Carol 69 0.08655025 LuceneNoStopNoStem
4 Q0 Hurricane_Irene 70 0.08481367 LuceneNoStopNoStem
4 Q0 1933_Cuba%E2%80%93Brownsville_hurricane 71 0.08431809 LuceneNoStopNoStem
4 Q0 Hurricane_Iris_(1995) 72 0.08431809 LuceneNoStopNoStem
4 Q0 Hurricane_Paul_(1982) 73 0.08431809 LuceneNoStopNoStem
4 Q0 Hurricane_Iris 74 0.08347065 LuceneNoStopNoStem
4 Q0 Hurricane_Betsy 75 0.083469525 LuceneNoStopNoStem
4 Q0 Benguela_Current 76 0.082056314 LuceneNoStopNoStem
4 Q0 Hurricane_Camille 77 0.082056314 LuceneNoStopNoStem
4 Q0 Hurricane_Diane 78 0.08085734 LuceneNoStopNoStem
4 Q0 Hurricane_Frances 79 0.08021809 LuceneNoStopNoStem
4 Q0 Hurricane_Dean 80 0.079266 LuceneNoStopNoStem
4 Q0 Hurricane_Inez 81 0.07834625 LuceneNoStopNoStem
4 Q0 Nor%27easter 82 0.07834625 LuceneNoStopNoStem
4 Q0 Hurricane_Agnes 83 0.07764677 LuceneNoStopNoStem
4 Q0 Hurricane_Emily_(2005) 84 0.0773983 LuceneNoStopNoStem
4 Q0 Tropical_cyclone_rainfall_climatology 85 0.0773983 LuceneNoStopNoStem
4 Q0 2005_Atlantic_hurricane_season 86 0.076468304 LuceneNoStopNoStem
4 Q0 Hurricane_Rita 87 0.076468304 LuceneNoStopNoStem
4 Q0 Hurricane_Edna 88 0.07623303 LuceneNoStopNoStem
4 Q0 2006_Pacific_typhoon_season 89 0.07583454 LuceneNoStopNoStem
4 Q0 Hurricane_Hazel 90 0.074110016 LuceneNoStopNoStem
4 Q0 Effects_of_Hurricane_Isabel_in_Virginia 91 0.07294749 LuceneNoStopNoStem
4 Q0 Hurricane_Lili 92 0.072536856 LuceneNoStopNoStem
4 Q0 La_Ni%C3%B1a 93 0.07212139 LuceneNoStopNoStem
4 Q0 Hurricane_Hugo 94 0.07154627 LuceneNoStopNoStem
4 Q0 Hurricane_Sandy 95 0.07057129 LuceneNoStopNoStem
4 Q0 El_Ni%C3%B1o 96 0.06796962 LuceneNoStopNoStem
4 Q0 1932_Cuba_hurricane 97 0.06745447 LuceneNoStopNoStem
4 Q0 Hurricane_Allen 98 0.06745447 LuceneNoStopNoStem
4 Q0 Hurricane_Georges 99 0.067381114 LuceneNoStopNoStem
4 Q0 2006_Pacific_hurricane_season 100 0.06403509 LuceneNoStopNoStem

hurricane music lyrics:

5 Q0 Hurricane_(Natalie_Grant_album) 1 0.3739049 LuceneNoStopNoStem
5 Q0 Hurricane_(Bridgit_Mendler_song) 2 0.30221322 LuceneNoStopNoStem
5 Q0 Audioboxer 3 0.2856352 LuceneNoStopNoStem
5 Q0 Hurricane_(Athlete_song) 4 0.2845568 LuceneNoStopNoStem
5 Q0 Badman_(EP) 5 0.27700716 LuceneNoStopNoStem
5 Q0 Hurricane_(Leon_Everette_song) 6 0.27606007 LuceneNoStopNoStem
5 Q0 Addicted_Romantic 7 0.23869258 LuceneNoStopNoStem
5 Q0 Hurricane_(Thrice_song) 8 0.2377329 LuceneNoStopNoStem
5 Q0 Hurricane_Chris_(rapper) 9 0.23337027 LuceneNoStopNoStem
5 Q0 The_Outsiders_(Needtobreathe_album) 10 0.21017319 LuceneNoStopNoStem
5 Q0 Tropical_cyclones_in_popular_culture 11 0.2046713 LuceneNoStopNoStem
5 Q0 Out_of_the_Wasteland 12 0.20462261 LuceneNoStopNoStem
5 Q0 Helios_(album) 13 0.18179935 LuceneNoStopNoStem
5 Q0 Agatha_Christie_(band) 14 0.18007064 LuceneNoStopNoStem
5 Q0 Bajan_Style 15 0.17803021 LuceneNoStopNoStem
5 Q0 Hurricane_(Bob_Dylan_song) 16 0.1780279 LuceneNoStopNoStem
5 Q0 Infernal_(Danish_band) 17 0.17162757 LuceneNoStopNoStem
5 Q0 Vices_%26_Virtues 18 0.17037584 LuceneNoStopNoStem
5 Q0 Hurricane_(Grace_Jones_album) 19 0.16424786 LuceneNoStopNoStem
5 Q0 David_Bowie 20 0.14367448 LuceneNoStopNoStem
5 Q0 Space_Oddity 21 0.13399403 LuceneNoStopNoStem
5 Q0 Hamilton_(musical) 22 0.12526964 LuceneNoStopNoStem
5 Q0 Hurricane_(Natalie_Grant_song) 23 0.12223354 LuceneNoStopNoStem
5 Q0 Hurricane_(disambiguation) 24 0.11991012 LuceneNoStopNoStem
5 Q0 Al_Hurricane 25 0.11872178 LuceneNoStopNoStem
5 Q0 Cascada 26 0.11788663 LuceneNoStopNoStem
5 Q0 Black_Scorpion_(TV_series) 27 0.10962221 LuceneNoStopNoStem
5 Q0 Hurricane_(Rebound!_song) 28 0.09438197 LuceneNoStopNoStem
5 Q0 Hurricane_(The_Click_song) 29 0.093986414 LuceneNoStopNoStem
5 Q0 Hurricane_Festival 30 0.0881509 LuceneNoStopNoStem
5 Q0 Island_Caribs 31 0.08756043 LuceneNoStopNoStem
5 Q0 Hurricane_No._1 32 0.08655511 LuceneNoStopNoStem
5 Q0 Hurricane_(Puffy_AmiYumi_song) 33 0.08020714 LuceneNoStopNoStem
5 Q0 DJ_Hurricane 34 0.07859543 LuceneNoStopNoStem
5 Q0 Annapolis,_Maryland 35 0.07791401 LuceneNoStopNoStem
5 Q0 Hurricane_(Lauren_Bennett_song) 36 0.07635656 LuceneNoStopNoStem
5 Q0 MS_MR 37 0.07528881 LuceneNoStopNoStem
5 Q0 See_What_You_Started_by_Continuing 38 0.0722488 LuceneNoStopNoStem
5 Q0 Hurricane_(Luke_Combs_song) 39 0.06701701 LuceneNoStopNoStem
5 Q0 The_Truth_Is..._(Theory_of_a_Deadman_album) 40 0.0665264 LuceneNoStopNoStem
5 Q0 Hurricane_Gilbert 41 0.06644568 LuceneNoStopNoStem
5 Q0 1935_Labor_Day_hurricane 42 0.06533842 LuceneNoStopNoStem
5 Q0 Hurricane_Camille 43 0.064057186 LuceneNoStopNoStem
5 Q0 Hurricane_(pinball) 44 0.06317301 LuceneNoStopNoStem
5 Q0 Hurricane_David 45 0.062585235 LuceneNoStopNoStem
5 Q0 Badlands_(Halsey_album) 46 0.062383603 LuceneNoStopNoStem
5 Q0 Hurricane_(Eric_Ben%C3%A9t_album) 47 0.06208843 LuceneNoStopNoStem
5 Q0 Norman_Smith_(record_producer) 48 0.0612033 LuceneNoStopNoStem
5 Q0 Samestate 49 0.060219925 LuceneNoStopNoStem
5 Q0 The_Hurricane_(1937_film) 50 0.05980476 LuceneNoStopNoStem
5 Q0 White_Lilies_Island 51 0.059659958 LuceneNoStopNoStem
5 Q0 Hurricane_Betsy 52 0.05740668 LuceneNoStopNoStem
5 Q0 Hurricane_(1979_film) 53 0.056144997 LuceneNoStopNoStem
5 Q0 Hurricane_Wilma 54 0.055581927 LuceneNoStopNoStem
5 Q0 Ilse_DeLange 55 0.05457896 LuceneNoStopNoStem
5 Q0 1932_Cuba_hurricane 56 0.054497596 LuceneNoStopNoStem
5 Q0 Invasion_(TV_series) 57 0.052780163 LuceneNoStopNoStem
5 Q0 The_Hurricane_(1999_film) 58 0.051905196 LuceneNoStopNoStem
5 Q0 ...And_the_Circus_Leaves_Town 59 0.051457506 LuceneNoStopNoStem
5 Q0 Caf%C3%A9_Racers 60 0.051457506 LuceneNoStopNoStem
5 Q0 Goodbye_Blues 61 0.047041263 LuceneNoStopNoStem
5 Q0 Gregory_Helms 62 0.046123516 LuceneNoStopNoStem
5 Q0 Hindustani_language 63 0.04501766 LuceneNoStopNoStem
5 Q0 Warm_Jets 64 0.044190906 LuceneNoStopNoStem
5 Q0 Time_Life 65 0.042658754 LuceneNoStopNoStem
5 Q0 List_of_Category_4_Atlantic_hurricanes 66 0.041077185 LuceneNoStopNoStem
5 Q0 Tropical_cyclone 67 0.038774807 LuceneNoStopNoStem
5 Q0 Yuri_Gagarin 68 0.037955876 LuceneNoStopNoStem
5 Q0 Japan 69 0.037568696 LuceneNoStopNoStem
5 Q0 List_of_Category_4_Pacific_hurricanes 70 0.03644934 LuceneNoStopNoStem
5 Q0 Huracan 71 0.036385953 LuceneNoStopNoStem
5 Q0 Atlantic_hurricane_season 72 0.03595875 LuceneNoStopNoStem
5 Q0 Popular_culture 73 0.035806566 LuceneNoStopNoStem
5 Q0 Gulfport,_Mississippi 74 0.035479106 LuceneNoStopNoStem
5 Q0 Summer 75 0.034925126 LuceneNoStopNoStem
5 Q0 Storm 76 0.03458867 LuceneNoStopNoStem
5 Q0 List_of_retired_Atlantic_hurricane_names 77 0.033451002 LuceneNoStopNoStem
5 Q0 Haiti 78 0.03293734 LuceneNoStopNoStem
5 Q0 History_of_tropical_cyclone-spawned_tornadoes 79 0.03281442 LuceneNoStopNoStem
5 Q0 Cape_Verde 80 0.032432567 LuceneNoStopNoStem
5 Q0 Hurricane_Felix 81 0.032316737 LuceneNoStopNoStem
5 Q0 Operation_Hurricane_(disambiguation) 82 0.032316737 LuceneNoStopNoStem
5 Q0 The_Hurricanes 83 0.032155246 LuceneNoStopNoStem
5 Q0 Canadian_Hurricane_Centre 84 0.0319575 LuceneNoStopNoStem
5 Q0 Timeline_of_the_2003_Atlantic_hurricane_season 85 0.03176238 LuceneNoStopNoStem
5 Q0 Tropical_Storm_Allison 86 0.031177323 LuceneNoStopNoStem
5 Q0 List_of_costliest_Atlantic_hurricanes 87 0.030739348 LuceneNoStopNoStem
5 Q0 Hurricane_Debbie_(1969) 88 0.030587299 LuceneNoStopNoStem
5 Q0 Hurricane_Greta%E2%80%93Olivia 89 0.030354138 LuceneNoStopNoStem
5 Q0 Bangladesh 90 0.030297449 LuceneNoStopNoStem
5 Q0 National_Hurricane_Center 91 0.030273575 LuceneNoStopNoStem
5 Q0 Mississippi 92 0.029529158 LuceneNoStopNoStem
5 Q0 Hurricane_Mesa 93 0.029501012 LuceneNoStopNoStem
5 Q0 List_of_Hawaii_hurricanes 94 0.029319836 LuceneNoStopNoStem
5 Q0 Hurricane_Kate_(2003) 95 0.02910704 LuceneNoStopNoStem
5 Q0 Hurricane_Allen 96 0.02883114 LuceneNoStopNoStem
5 Q0 Savannah,_Georgia 97 0.028828312 LuceneNoStopNoStem
5 Q0 North_Carolina 98 0.028381467 LuceneNoStopNoStem
5 Q0 Hurricane_Otto 99 0.028271256 LuceneNoStopNoStem
5 Q0 Hurricane_Dean 100 0.028172925 LuceneNoStopNoStem

accumulated snow:

6 Q0 Snow 1 0.35193473 LuceneNoStopNoStem
6 Q0 Graupel 2 0.27478895 LuceneNoStopNoStem
6 Q0 Winter_storm 3 0.27064073 LuceneNoStopNoStem
6 Q0 Blizzard 4 0.22632062 LuceneNoStopNoStem
6 Q0 Freezing_rain 5 0.18154775 LuceneNoStopNoStem
6 Q0 Snow_roller 6 0.16555952 LuceneNoStopNoStem
6 Q0 Hail 7 0.1543493 LuceneNoStopNoStem
6 Q0 Storm 8 0.14791645 LuceneNoStopNoStem
6 Q0 Ice_storm 9 0.14499608 LuceneNoStopNoStem
6 Q0 Snow_grains 10 0.14008224 LuceneNoStopNoStem
6 Q0 Precipitation 11 0.12453742 LuceneNoStopNoStem
6 Q0 Rain_and_snow_mixed 12 0.1222738 LuceneNoStopNoStem
6 Q0 Snowsquall 13 0.11760745 LuceneNoStopNoStem
6 Q0 Severe_weather 14 0.11564697 LuceneNoStopNoStem
6 Q0 Accumulated_cyclone_energy 15 0.09829833 LuceneNoStopNoStem
6 Q0 Ground_blizzard 16 0.096665934 LuceneNoStopNoStem
6 Q0 Dust_devil 17 0.088632375 LuceneNoStopNoStem
6 Q0 Rain 18 0.08425188 LuceneNoStopNoStem
6 Q0 Flood 19 0.083578095 LuceneNoStopNoStem
6 Q0 Ice_pellets 20 0.08277976 LuceneNoStopNoStem
6 Q0 Thundersnow 21 0.081595436 LuceneNoStopNoStem
6 Q0 2005_Atlantic_hurricane_season 22 0.0790507 LuceneNoStopNoStem
6 Q0 Weather_forecasting 23 0.078340694 LuceneNoStopNoStem
6 Q0 Slush 24 0.07642113 LuceneNoStopNoStem
6 Q0 Hurricane_Wilma 25 0.07590912 LuceneNoStopNoStem
6 Q0 List_of_Hawaii_hurricanes 26 0.07036109 LuceneNoStopNoStem
6 Q0 Freezing_drizzle 27 0.062397588 LuceneNoStopNoStem
6 Q0 Tropical_cyclogenesis 28 0.061565954 LuceneNoStopNoStem
6 Q0 Nor%27easter 29 0.058803726 LuceneNoStopNoStem
6 Q0 Winter 30 0.05567914 LuceneNoStopNoStem
6 Q0 Cold_wave 31 0.055372365 LuceneNoStopNoStem
6 Q0 Diamond_dust 32 0.052946106 LuceneNoStopNoStem
6 Q0 Hampton,_Virginia 33 0.052770816 LuceneNoStopNoStem
6 Q0 Drizzle 34 0.04991807 LuceneNoStopNoStem
6 Q0 Dry_season 35 0.04991807 LuceneNoStopNoStem
6 Q0 Gale 36 0.04991807 LuceneNoStopNoStem
6 Q0 Rainband 37 0.04952655 LuceneNoStopNoStem
6 Q0 List_of_tropical_cyclone_records 38 0.04815615 LuceneNoStopNoStem
6 Q0 Outline_of_tropical_cyclones 39 0.045402054 LuceneNoStopNoStem
6 Q0 List_of_wettest_tropical_cyclones_by_country 40 0.044316188 LuceneNoStopNoStem
6 Q0 Dropsonde 41 0.043678313 LuceneNoStopNoStem
6 Q0 Temperate_climate 42 0.043678313 LuceneNoStopNoStem
6 Q0 Hurricane_Ridge 43 0.043230318 LuceneNoStopNoStem
6 Q0 Tropical_cyclone 44 0.041702554 LuceneNoStopNoStem
6 Q0 Expedition_6 45 0.039726797 LuceneNoStopNoStem
6 Q0 Tropical_cyclones_and_climate_change 46 0.039319333 LuceneNoStopNoStem
6 Q0 Atmospheric_river 47 0.037438553 LuceneNoStopNoStem
6 Q0 Downburst 48 0.037438553 LuceneNoStopNoStem
6 Q0 Icelandic_Low 49 0.037438553 LuceneNoStopNoStem
6 Q0 Waterspout 50 0.037438553 LuceneNoStopNoStem
6 Q0 Canada 51 0.035306014 LuceneNoStopNoStem
6 Q0 Mississippi 52 0.035306014 LuceneNoStopNoStem
6 Q0 Spring_(season) 53 0.035297405 LuceneNoStopNoStem
6 Q0 Atlantic_Ocean 54 0.035180546 LuceneNoStopNoStem
6 Q0 Aleksandr_Kaleri 55 0.03405154 LuceneNoStopNoStem
6 Q0 Fog 56 0.032758735 LuceneNoStopNoStem
6 Q0 Dust_storm 57 0.031198794 LuceneNoStopNoStem
6 Q0 Equator 58 0.031198794 LuceneNoStopNoStem
6 Q0 Summer 59 0.031198794 LuceneNoStopNoStem
6 Q0 Sea_surface_temperature 60 0.030885229 LuceneNoStopNoStem
6 Q0 Lake_Ontario 61 0.029597774 LuceneNoStopNoStem
6 Q0 1994_Pacific_hurricane_season 62 0.029489499 LuceneNoStopNoStem
6 Q0 Meteorology 63 0.029183801 LuceneNoStopNoStem
6 Q0 Hurricane_Sandy 64 0.028594168 LuceneNoStopNoStem
6 Q0 1887_Atlantic_hurricane_season 65 0.028376283 LuceneNoStopNoStem
6 Q0 1924_Cuba_hurricane 66 0.028376283 LuceneNoStopNoStem
6 Q0 Yuri_Malenchenko 67 0.028376283 LuceneNoStopNoStem
6 Q0 Salyut_programme 68 0.028091088 LuceneNoStopNoStem
6 Q0 Tropical_cyclone_scales 69 0.028091088 LuceneNoStopNoStem
6 Q0 Free_fall 70 0.02790505 LuceneNoStopNoStem
6 Q0 Index_of_meteorology_articles 71 0.02790505 LuceneNoStopNoStem
6 Q0 Weather_radar 72 0.02790505 LuceneNoStopNoStem
6 Q0 Weather 73 0.026747394 LuceneNoStopNoStem
6 Q0 Cloud_seeding 74 0.026473053 LuceneNoStopNoStem
6 Q0 Hurricane,_Utah 75 0.026473053 LuceneNoStopNoStem
6 Q0 Brazil 76 0.026385408 LuceneNoStopNoStem
6 Q0 George_W._Bush 77 0.026385408 LuceneNoStopNoStem
6 Q0 2017_Atlantic_hurricane_season 78 0.02538052 LuceneNoStopNoStem
6 Q0 Autumn 79 0.024959035 LuceneNoStopNoStem
6 Q0 Lake_Erie 80 0.024959035 LuceneNoStopNoStem
6 Q0 North_American_High 81 0.024959035 LuceneNoStopNoStem
6 Q0 Polar_vortex 82 0.024959035 LuceneNoStopNoStem
6 Q0 Tropical_cyclone_warnings_and_watches 83 0.024959035 LuceneNoStopNoStem
6 Q0 Wet_season 84 0.024959035 LuceneNoStopNoStem
6 Q0 Heat_wave 85 0.02441692 LuceneNoStopNoStem
6 Q0 1933_Atlantic_hurricane_season 86 0.024078075 LuceneNoStopNoStem
6 Q0 Assembly_of_the_International_Space_Station 87 0.022701027 LuceneNoStopNoStem
6 Q0 Atlantic_hurricane_season 88 0.022701027 LuceneNoStopNoStem
6 Q0 Hurricane_Ioke 89 0.022701027 LuceneNoStopNoStem
6 Q0 Salyut_6 90 0.022701027 LuceneNoStopNoStem
6 Q0 South_Atlantic_tropical_cyclone 91 0.022701027 LuceneNoStopNoStem
6 Q0 100-year_flood 92 0.022060879 LuceneNoStopNoStem
6 Q0 Hurricane_Paul_(1982) 93 0.022060879 LuceneNoStopNoStem
6 Q0 Thunderstorm 94 0.022060879 LuceneNoStopNoStem
6 Q0 Condensation 95 0.021839157 LuceneNoStopNoStem
6 Q0 Cyclone 96 0.021839157 LuceneNoStopNoStem
6 Q0 Extratropical_cyclone 97 0.021839157 LuceneNoStopNoStem
6 Q0 Fire_whirl 98 0.021839157 LuceneNoStopNoStem
6 Q0 Hurricane_(1979_film) 99 0.021839157 LuceneNoStopNoStem
6 Q0 Kona_storm 100 0.021839157 LuceneNoStopNoStem

snow accumulation:

7 Q0 Snow_roller 1 0.41273385 LuceneNoStopNoStem
7 Q0 Rain_and_snow_mixed 2 0.4092065 LuceneNoStopNoStem
7 Q0 Snow 3 0.38178894 LuceneNoStopNoStem
7 Q0 Ice_pellets 4 0.33581245 LuceneNoStopNoStem
7 Q0 Winter_storm 5 0.31247663 LuceneNoStopNoStem
7 Q0 Ice_storm 6 0.25572905 LuceneNoStopNoStem
7 Q0 Freezing_rain 7 0.20882231 LuceneNoStopNoStem
7 Q0 Drizzle 8 0.1978307 LuceneNoStopNoStem
7 Q0 Nor%27easter 9 0.18889374 LuceneNoStopNoStem
7 Q0 Diamond_dust 10 0.17719162 LuceneNoStopNoStem
7 Q0 Storm 11 0.17404264 LuceneNoStopNoStem
7 Q0 Hail 12 0.16366048 LuceneNoStopNoStem
7 Q0 Cold_wave 13 0.14230105 LuceneNoStopNoStem
7 Q0 Snow_grains 14 0.13016145 LuceneNoStopNoStem
7 Q0 Precipitation 15 0.12218373 LuceneNoStopNoStem
7 Q0 Snowsquall 16 0.10927834 LuceneNoStopNoStem
7 Q0 Flood 17 0.101738185 LuceneNoStopNoStem
7 Q0 Climate_oscillation 18 0.09465493 LuceneNoStopNoStem
7 Q0 Lake_Ontario 19 0.094402656 LuceneNoStopNoStem
7 Q0 Graupel 20 0.09075073 LuceneNoStopNoStem
7 Q0 Ground_blizzard 21 0.08981993 LuceneNoStopNoStem
7 Q0 Weather_radar 22 0.089003675 LuceneNoStopNoStem
7 Q0 Rain 23 0.08742964 LuceneNoStopNoStem
7 Q0 Blizzard 24 0.08668951 LuceneNoStopNoStem
7 Q0 Hurricane_Sandy 25 0.07940446 LuceneNoStopNoStem
7 Q0 Climate 26 0.07829258 LuceneNoStopNoStem
7 Q0 Thundersnow 27 0.07581674 LuceneNoStopNoStem
7 Q0 Gulfport,_Mississippi 28 0.075723946 LuceneNoStopNoStem
7 Q0 Slush 29 0.07100889 LuceneNoStopNoStem
7 Q0 Cloud 30 0.06033752 LuceneNoStopNoStem
7 Q0 Effects_of_global_warming 31 0.05906387 LuceneNoStopNoStem
7 Q0 Freezing_drizzle 32 0.057978515 LuceneNoStopNoStem
7 Q0 Water 33 0.05219505 LuceneNoStopNoStem
7 Q0 Winter 34 0.051735878 LuceneNoStopNoStem
7 Q0 South_Carolina 35 0.049457677 LuceneNoStopNoStem
7 Q0 National_Weather_Service 36 0.047327466 LuceneNoStopNoStem
7 Q0 Dry_season 37 0.04638281 LuceneNoStopNoStem
7 Q0 Gale 38 0.04638281 LuceneNoStopNoStem
7 Q0 Ontario 39 0.046350613 LuceneNoStopNoStem
7 Q0 Rainband 40 0.046019018 LuceneNoStopNoStem
7 Q0 Dropsonde 41 0.04058496 LuceneNoStopNoStem
7 Q0 Temperate_climate 42 0.04058496 LuceneNoStopNoStem
7 Q0 Hurricane_Ridge 43 0.04016869 LuceneNoStopNoStem
7 Q0 Genoa_low 44 0.039399404 LuceneNoStopNoStem
7 Q0 Low_Earth_orbit 45 0.039399404 LuceneNoStopNoStem
7 Q0 Severe_weather 46 0.03790837 LuceneNoStopNoStem
7 Q0 Norfolk,_Virginia 47 0.037861973 LuceneNoStopNoStem
7 Q0 Atmospheric_river 48 0.034787107 LuceneNoStopNoStem
7 Q0 Downburst 49 0.034787107 LuceneNoStopNoStem
7 Q0 Icelandic_Low 50 0.034787107 LuceneNoStopNoStem
7 Q0 Waterspout 51 0.034787107 LuceneNoStopNoStem
7 Q0 Secondary_flow 52 0.03283284 LuceneNoStopNoStem
7 Q0 Spring_(season) 53 0.0327976 LuceneNoStopNoStem
7 Q0 Fog 54 0.03043872 LuceneNoStopNoStem
7 Q0 Dust_storm 55 0.028989257 LuceneNoStopNoStem
7 Q0 Equator 56 0.028989257 LuceneNoStopNoStem
7 Q0 Summer 57 0.028989257 LuceneNoStopNoStem
7 Q0 Sea_surface_temperature 58 0.0286979 LuceneNoStopNoStem
7 Q0 Meteorology 59 0.027116967 LuceneNoStopNoStem
7 Q0 Hurricane_Tomas 60 0.02626627 LuceneNoStopNoStem
7 Q0 Free_fall 61 0.02592878 LuceneNoStopNoStem
7 Q0 Index_of_meteorology_articles 62 0.02592878 LuceneNoStopNoStem
7 Q0 Weather 63 0.024853112 LuceneNoStopNoStem
7 Q0 Cloud_seeding 64 0.0245982 LuceneNoStopNoStem
7 Q0 Hurricane,_Utah 65 0.0245982 LuceneNoStopNoStem
7 Q0 Autumn 66 0.023191405 LuceneNoStopNoStem
7 Q0 Lake_Erie 67 0.023191405 LuceneNoStopNoStem
7 Q0 North_American_High 68 0.023191405 LuceneNoStopNoStem
7 Q0 Polar_vortex 69 0.023191405 LuceneNoStopNoStem
7 Q0 Tropical_cyclone_warnings_and_watches 70 0.023191405 LuceneNoStopNoStem
7 Q0 Wet_season 71 0.023191405 LuceneNoStopNoStem
7 Q0 Heat_wave 72 0.022687683 LuceneNoStopNoStem
7 Q0 100-year_flood 73 0.020498501 LuceneNoStopNoStem
7 Q0 Hurricane_Paul_(1982) 74 0.020498501 LuceneNoStopNoStem
7 Q0 Thunderstorm 75 0.020498501 LuceneNoStopNoStem
7 Q0 Condensation 76 0.02029248 LuceneNoStopNoStem
7 Q0 Cyclone 77 0.02029248 LuceneNoStopNoStem
7 Q0 Extratropical_cyclone 78 0.02029248 LuceneNoStopNoStem
7 Q0 Fire_whirl 79 0.02029248 LuceneNoStopNoStem
7 Q0 Hurricane_(1979_film) 80 0.02029248 LuceneNoStopNoStem
7 Q0 Kona_storm 81 0.02029248 LuceneNoStopNoStem
7 Q0 Monsoon 82 0.02029248 LuceneNoStopNoStem
7 Q0 Northern_Hemisphere 83 0.02029248 LuceneNoStopNoStem
7 Q0 Siberian_High 84 0.02029248 LuceneNoStopNoStem
7 Q0 Dust_devil 85 0.020084346 LuceneNoStopNoStem
7 Q0 Global_Precipitation_Measurement 86 0.020084346 LuceneNoStopNoStem
7 Q0 North_Atlantic_oscillation 87 0.020084346 LuceneNoStopNoStem
7 Q0 Astronaut 88 0.019699702 LuceneNoStopNoStem
7 Q0 Bay_of_Bengal 89 0.019699702 LuceneNoStopNoStem
7 Q0 Drought 90 0.019699702 LuceneNoStopNoStem
7 Q0 Gulf_of_Mexico 91 0.019699702 LuceneNoStopNoStem
7 Q0 Space_medicine 92 0.019699702 LuceneNoStopNoStem
7 Q0 Tropical_Storm_Erika 93 0.019699702 LuceneNoStopNoStem
7 Q0 Hurricane_Wilma 94 0.019446585 LuceneNoStopNoStem
7 Q0 Jet_stream 95 0.019446585 LuceneNoStopNoStem
7 Q0 Season 96 0.019446585 LuceneNoStopNoStem
7 Q0 Earth 97 0.018573057 LuceneNoStopNoStem
7 Q0 Weather_forecasting 98 0.017752223 LuceneNoStopNoStem
7 Q0 Anemometer 99 0.017573802 LuceneNoStopNoStem
7 Q0 48th_Armored_Division_(United_States) 100 0.017393554 LuceneNoStopNoStem

massive blizzards blizzard:

8 Q0 Ground_blizzard 1 0.6129802 LuceneNoStopNoStem
8 Q0 Blizzard 2 0.5893827 LuceneNoStopNoStem
8 Q0 Winter_storm 3 0.20934571 LuceneNoStopNoStem
8 Q0 Severe_weather 4 0.15931144 LuceneNoStopNoStem
8 Q0 Ice_storm 5 0.14741167 LuceneNoStopNoStem
8 Q0 Nor%27easter 6 0.13955005 LuceneNoStopNoStem
8 Q0 Cold_wave 7 0.13472767 LuceneNoStopNoStem
8 Q0 Snow 8 0.13043337 LuceneNoStopNoStem
8 Q0 Storm 9 0.12560743 LuceneNoStopNoStem
8 Q0 Thundersnow 10 0.119503066 LuceneNoStopNoStem
8 Q0 Winter 11 0.089483604 LuceneNoStopNoStem
8 Q0 Atmospheric_river 12 0.06239882 LuceneNoStopNoStem
8 Q0 Extratropical_cyclone 13 0.055994343 LuceneNoStopNoStem
8 Q0 Hail 14 0.046175398 LuceneNoStopNoStem
8 Q0 Hurricane_Floyd 15 0.04576793 LuceneNoStopNoStem
8 Q0 1938_New_England_hurricane 16 0.045190565 LuceneNoStopNoStem
8 Q0 Snow_grains 17 0.040459793 LuceneNoStopNoStem
8 Q0 Hurricane_Juan 18 0.039757244 LuceneNoStopNoStem
8 Q0 Supercell 19 0.039229654 LuceneNoStopNoStem
8 Q0 Weather 20 0.036399316 LuceneNoStopNoStem
